ID,POS,#,Name,DOB,Age,NAT,HT,WT,B,T,OVR,POT,LEA,LOY,AD,GRE,WE,INT,Type,Prone,CON P,GAP P,POW P,EYE P,K P,STU P,MOV P,CONT P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,RUN,DEM,Sign,SctAcc
42988,SP,2,Jon Quillan,10/17/2007,21,USA,"6' 3""",200 lbs,Switch,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,35,35,35,50,45,40,25,45,-,50,-,50,-,-,50,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Normal,55,55,25,20,40,45,75,55,60,50,70,60,35,35,Slot,Normal,Very High
58117,SP,9,Tony Quintana,08/27/2007,21,USA,"6' 7""",215 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Fragile,30,30,20,25,30,35,25,35,60,25,50,-,-,-,-,-,-,-,-,-,3,FB,91-93 Mph,Normal (3/4),Normal,55,25,20,20,30,30,45,25,30,25,35,30,30,20,Slot,Hard,Very High
58106,SP,56,Josh Quiroz,08/26/2007,21,USA,"6' 4""",200 lbs,Left,Left,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,20,25,25,25,25,40,20,40,55,50,-,-,-,-,50,45,-,-,-,-,4,FB,92-94 Mph,Normal (3/4),Normal,45,65,25,20,30,30,40,20,35,30,25,20,20,20,Slot,Easy,Very High
57112,SP,15,Danny Ramirez,05/09/2011,18,PUR,"6' 4""",180 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,30,25,20,25,45,30,25,25,-,25,-,50,-,-,45,-,-,-,-,-,3,NEU,84-86 Mph,Over the Top,Normal,65,35,20,25,35,30,40,20,20,30,30,20,20,20,Slot,Extremely Hard,Very High
57083,SP,51,Manny Ramirez,08/07/2010,18,USA,"6' 1""",175 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,40,30,20,20,55,40,20,40,55,20,-,60,-,-,-,-,-,-,-,-,3,NEU,88-90 Mph,Sidearm,Normal,75,30,20,25,40,30,60,25,30,30,35,25,20,20,Slot,Extremely Hard,Very High
39915,CF,5,Kory Ramsey,12/15/2007,21,USA,"6' 0""",190 lbs,Right,Right,20,20,Low,Low,Low,High,Normal,Normal,Unknown,Normal,40,30,20,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,20,45,45,40,45,55,60,50,45,50,60,Slot,Hard,Very High
57856,C,13,Chris Randall,11/30/2010,18,USA,"6' 5""",200 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,35,40,30,45,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,45,60,30,40,35,30,20,25,30,20,35,35,Slot,Normal,Very High
58700,SP,19,Mel Rangel,04/06/2007,22,PUR,"5' 9""",170 lbs,Left,Left,20,20,Low,Normal,High,Normal,Normal,Low,Unknown,Normal,30,35,20,25,30,35,20,45,45,45,-,-,-,45,-,40,-,-,-,-,4,FB,89-91 Mph,Normal (3/4),Normal,65,50,20,20,25,30,50,20,25,25,25,30,30,30,Slot,Hard,Very High
57130,CF,2,Josh Raue,04/10/2011,18,USA,"6' 3""",175 lbs,Left,Left,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,35,50,30,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,55,50,25,55,50,65,55,65,55,Slot,Extremely Hard,Very High
52136,SP,5,Mike Ravenell,03/19/2008,21,USA,"6' 4""",195 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,30,30,30,40,35,35,35,40,50,-,45,-,-,40,-,-,-,-,-,4,EX FB,86-88 Mph,Normal (3/4),Normal,60,30,20,20,30,35,60,25,70,35,30,30,20,30,Slot,Normal,High
28470,LF,11,D.J. Rawe,09/28/2007,21,USA,"6' 1""",200 lbs,Right,Left,20,20,Normal,Normal,High,Normal,Low,Normal,Unknown,Normal,40,40,25,30,55,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,60,20,40,50,65,55,55,55,Slot,Hard,Very High
58090,CF,11,Pat Ray,03/17/2011,18,USA,"6' 5""",195 lbs,Left,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,40,45,30,35,70,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,35,45,35,45,55,55,65,50,50,Slot,Hard,Very High
58684,SP,7,Tony Ray,11/26/2007,21,USA,"6' 2""",195 lbs,Right,Left,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,25,30,30,25,30,45,30,50,55,55,65,-,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Normal,65,70,20,25,40,35,45,20,30,30,45,25,25,25,Slot,Normal,Very High
57312,LF,2,Chris Reed,12/26/2010,18,USA,"6' 6""",200 lbs,Left,Right,20,20,Low,Low,Low,High,Normal,Normal,Unknown,Normal,35,30,40,45,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,25,30,25,40,45,50,35,40,25,Slot,Extremely Hard,Very High
57911,RP,23,Mat Reese,10/20/2007,21,USA,"6' 0""",190 lbs,Switch,Right,20,20,High,Normal,High,Normal,Normal,Low,Unknown,Normal,40,35,20,25,50,40,40,30,50,30,60,-,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Normal,45,45,20,20,25,45,55,30,30,35,40,30,20,20,Slot,Easy,Very High
57224,SS,7,Jim Reffitt,05/29/2010,18,USA,"6' 2""",180 lbs,Left,Right,20,20,Normal,Normal,Low,Low,High,Normal,Unknown,Normal,35,45,25,35,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,45,65,60,30,55,70,50,35,35,Impossible,Impossible,Very High
57426,RP,17,Erik Reiss,02/20/2011,18,USA,"6' 3""",180 lbs,Left,Left,20,20,Normal,High,Normal,Normal,Normal,Normal,Unknown,Normal,35,35,25,25,55,30,55,40,25,35,35,-,-,-,-,40,-,-,-,-,4,GB,80-83 Mph,Normal (3/4),GB'er,45,70,20,20,20,30,50,20,30,30,30,30,35,40,Slot,Extremely Hard,Very High
52513,SP,14,Chris Richards,01/06/2009,20,USA,"6' 0""",175 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Low,Low,Unknown,Normal,40,30,35,25,45,45,30,45,50,60,45,-,-,-,50,-,-,-,-,-,4,EX FB,88-90 Mph,Normal (3/4),Normal,65,50,20,20,40,30,60,25,35,30,20,20,20,25,Slot,Normal,Very High
57315,SP,14,Dave Richardson,06/27/2010,18,USA,"6' 1""",170 lbs,Switch,Right,20,20,Low,Low,Normal,High,Low,Normal,Unknown,Normal,30,30,20,25,45,40,35,45,45,60,45,-,-,-,-,-,-,-,-,-,3,NEU,87-89 Mph,Normal (3/4),Normal,80,45,20,20,30,25,40,30,40,20,40,20,20,20,Slot,Extremely Hard,Very High
57096,3B,12,Steve Richardson,08/27/2010,18,USA,"6' 2""",190 lbs,Right,Right,20,20,Low,Normal,Normal,Normal,Low,Normal,Unknown,Normal,45,40,20,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,45,55,30,35,45,50,35,50,40,Slot,Extremely Hard,Very High
57380,SP,2,Josh Risinger,05/11/2011,18,USA,"6' 2""",165 lbs,Right,Right,20,20,Normal,Normal,Normal,Low,Normal,Low,Unknown,Durable,30,30,25,25,40,30,20,55,50,30,-,60,-,-,-,-,-,-,-,-,3,FB,83-85 Mph,Normal (3/4),Normal,70,35,25,20,30,30,65,30,25,30,30,30,20,20,Slot,Normal,Very High
25740,SP,18,Bobby Rivera,08/10/2006,22,USA,"6' 2""",195 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,35,30,25,20,50,30,20,25,-,45,30,-,-,-,35,-,-,-,-,-,3,NEU,86-88 Mph,Normal (3/4),Normal,55,50,20,20,30,25,55,30,20,30,30,20,20,20,Slot,Easy,Very High
58719,SP,18,Chris Robertson,03/29/2011,18,USA,"6' 0""",170 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,25,30,20,25,35,40,65,35,-,45,55,-,50,55,-,-,-,-,-,-,4,GB,91-93 Mph,Over the Top,GB'er,70,50,20,20,25,30,40,30,30,30,30,25,35,45,Slot,Extremely Hard,Very High
51960,SP,37,Eddie Robertson,09/02/2007,21,USA,"6' 2""",200 lbs,Right,Right,20,20,Normal,High,Low,Normal,Low,High,Unknown,Normal,25,30,20,25,30,35,25,35,55,25,-,-,50,-,-,-,-,-,-,-,3,EX FB,91-93 Mph,Normal (3/4),Normal,65,45,20,20,40,35,35,25,45,50,40,20,20,25,Slot,Easy,Very High
57107,C,12,Jamie Robertson,11/01/2011,17,USA,"6' 3""",200 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Fragile,30,45,30,40,35,30,25,35,45,30,-,55,-,-,-,-,-,-,-,-,3,FB,83-85 Mph,Sidearm,Normal,40,35,50,30,30,30,25,20,30,30,25,20,25,35,Slot,Hard,Very High
41278,SP,20,Tony Robertson,07/26/2007,21,USA,"5' 11""",160 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Durable,25,25,30,25,35,30,20,30,40,40,40,-,-,-,-,-,-,-,-,-,3,FB,87-89 Mph,Normal (3/4),Normal,55,30,20,20,30,25,55,20,30,30,35,20,25,20,Slot,Easy,Very High
57858,SP,83,Jeff Robins,05/29/2011,17,USA,"6' 1""",170 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,45,30,20,20,55,30,25,60,40,50,-,40,-,-,-,-,-,-,-,-,3,NEU,85-87 Mph,Over the Top,Normal,60,45,20,20,20,20,35,25,25,25,35,30,20,20,Slot,Extremely Hard,Very High
57400,SS,4,Jeff Robinson,04/18/2011,18,USA,"6' 6""",195 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Low,Low,Unknown,Normal,35,40,25,35,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,35,50,50,35,35,50,30,50,60,Slot,Extremely Hard,Very High
57361,SP,8,Tony Robinson,08/10/2011,17,USA,"6' 6""",185 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,35,35,25,25,50,35,20,35,35,65,-,40,-,-,-,-,-,-,-,-,3,NEU,85-87 Mph,Normal (3/4),Normal,60,45,20,20,25,25,50,20,35,50,30,20,20,25,Slot,Extremely Hard,Very High
57784,RP,11,Zach Robinson,01/02/2008,21,USA,"6' 4""",195 lbs,Right,Right,20,20,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Durable,30,30,20,25,40,35,20,35,40,-,50,45,-,-,-,-,-,-,-,-,3,NEU,87-89 Mph,Normal (3/4),Normal,35,50,20,20,35,25,50,25,30,35,55,20,20,25,Slot,Normal,Very High
55453,SP,14,Jesus Robles,08/28/2008,20,USA,"6' 8""",200 lbs,Left,Right,20,20,Normal,High,Normal,Normal,Normal,Normal,Unknown,Fragile,35,30,25,25,45,30,20,45,40,45,45,30,-,-,-,-,-,-,-,-,4,EX FB,84-86 Mph,Over the Top,Normal,60,30,20,20,20,35,45,35,40,35,35,20,20,20,Slot,Hard,Very High
26612,2B,33,Dan Rodgers,09/25/2008,20,USA,"6' 1""",195 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,40,30,30,45,50,20,20,20,30,-,-,-,-,-,-,-,-,-,-,-,1,NEU,84-86 Mph,Sidearm,Normal,20,20,25,20,60,45,45,50,55,50,35,55,60,45,Slot,Normal,Very High
57980,SP,18,Dave Rodriguez,09/27/2007,21,USA,"5' 11""",180 lbs,Right,Right,20,20,Normal,Normal,High,Normal,High,High,Unknown,Normal,30,30,25,25,40,40,20,40,50,-,55,55,-,45,-,-,-,-,-,-,4,NEU,90-92 Mph,Over the Top,Normal,45,35,20,20,35,25,45,25,35,30,35,30,20,25,Slot,Normal,Very High
42986,RP,46,Jerry Rojano,10/14/2007,21,USA,"6' 4""",205 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Durable,30,30,35,25,40,40,20,35,55,30,-,55,-,-,-,-,-,-,-,-,3,FB,89-91 Mph,Normal (3/4),Normal,50,75,20,25,35,25,60,25,35,35,25,25,25,25,Slot,Normal,Very High
57324,SS,7,Jose Romero,04/04/2011,18,USA,"6' 2""",175 lbs,Right,Right,20,20,Normal,Normal,High,Normal,Low,Normal,Unknown,Normal,40,30,30,55,50,35,20,30,50,65,-,-,-,-,-,-,-,-,-,-,2,NEU,84-86 Mph,Normal (3/4),Normal,60,30,20,20,50,40,45,40,40,35,50,50,45,45,Slot,Extremely Hard,Very High
40890,SP,6,Nate Rommes,08/28/2008,20,USA,"6' 5""",185 lbs,Left,Left,20,20,Normal,Normal,Low,Normal,Low,High,Unknown,Normal,25,30,20,25,35,30,30,25,35,35,-,-,45,-,-,-,-,-,-,-,3,NEU,86-88 Mph,Over the Top,Normal,70,65,20,20,20,25,50,20,25,30,20,20,30,25,Slot,Normal,Very High
19771,SP,19,Joe Rood,04/01/2011,18,USA,"6' 7""",195 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,30,25,25,25,35,40,35,50,-,65,55,-,-,-,45,-,-,-,-,-,3,NEU,87-89 Mph,Normal (3/4),Normal,55,40,20,20,25,25,40,20,35,25,40,30,25,35,Slot,Extremely Hard,Very High
57195,SP,36,Mike Rosa,10/07/2010,18,USA,"6' 5""",185 lbs,Switch,Right,20,20,Low,Normal,Low,Low,Normal,Normal,Unknown,Normal,25,30,20,20,30,35,20,45,40,60,50,-,-,-,40,40,25,-,-,-,6,NEU,84-86 Mph,Over the Top,Normal,50,40,20,20,25,30,45,35,40,20,25,20,20,30,Slot,Extremely Hard,Very High
57850,SP,5,Mat Rosencrans,08/30/2011,17,USA,"6' 2""",185 lbs,Right,Right,20,20,Normal,Normal,Normal,High,Normal,Low,Unknown,Durable,40,30,30,20,50,35,25,50,-,30,-,-,40,-,45,-,-,-,-,-,3,NEU,86-88 Mph,Normal (3/4),Normal,50,60,20,20,20,30,50,25,35,30,35,25,20,20,Slot,Extremely Hard,Very High
57323,SP,42,Dan Rotter,09/22/2011,17,USA,"6' 0""",155 lbs,Left,Left,20,20,High,Normal,Normal,Low,High,Normal,Unknown,Durable,45,30,20,20,65,45,20,45,-,75,55,-,-,-,40,-,-,-,-,-,3,NEU,85-87 Mph,Normal (3/4),Normal,65,70,20,20,30,40,35,20,40,35,30,25,20,25,Slot,Extremely Hard,Very High
57398,SP,2,Sam Rousso,12/07/2010,18,USA,"6' 4""",185 lbs,Right,Right,20,20,Normal,Normal,Normal,High,Normal,Normal,Unknown,Normal,30,30,25,20,40,30,30,50,50,-,40,-,-,45,-,-,-,-,-,-,3,FB,85-87 Mph,Normal (3/4),Normal,60,40,20,20,30,30,50,30,30,35,30,25,20,20,Slot,Extremely Hard,Very High
57969,SP,25,Chris Ruder,09/16/2010,18,USA,"6' 2""",170 lbs,Switch,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Durable,25,30,20,25,30,40,35,45,60,35,-,65,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Normal,65,35,20,20,30,25,50,35,35,30,25,25,20,25,Slot,Extremely Hard,Very High
57289,SS,7,Alexis Ruiz,10/10/2010,18,USA,"6' 2""",175 lbs,Right,Right,20,20,Low,Low,Normal,High,Low,Normal,Unknown,Normal,35,30,35,40,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,55,55,55,20,45,50,45,50,50,Impossible,Impossible,Very High
57072,2B,22,Steve Rupp,10/28/2010,18,USA,"6' 1""",175 lbs,Left,Right,20,20,Normal,Normal,Normal,Normal,Low,Low,Unknown,Normal,40,45,25,60,55,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,45,40,55,40,50,35,70,60,60,Slot,Extremely Hard,Very High
57934,SP,15,Josh Rutta,02/28/2007,22,USA,"6' 1""",185 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,40,30,25,25,45,35,20,45,45,55,-,35,-,-,40,-,-,-,-,-,4,FB,87-89 Mph,Over the Top,Normal,55,30,20,20,35,30,50,30,30,30,25,25,20,20,Slot,Extremely Hard,Very High
58724,RP,24,Dave Saldana,05/07/2007,22,PUR,"6' 1""",190 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,High,Unknown,Durable,40,30,25,25,50,40,25,40,50,50,-,-,-,-,40,40,-,-,-,-,4,NEU,91-93 Mph,Normal (3/4),Normal,45,30,20,20,30,25,50,30,45,45,25,25,20,25,Slot,Normal,Very High
58071,SP,20,Alex Salinas,12/27/2010,18,USA,"6' 2""",185 lbs,Right,Right,20,20,Normal,Normal,High,Low,High,Normal,Unknown,Durable,40,30,20,25,55,40,25,25,45,50,50,50,-,-,-,-,-,-,-,-,4,NEU,88-90 Mph,Normal (3/4),Normal,80,35,20,20,25,40,60,20,30,30,40,25,25,20,Slot,Extremely Hard,Very High
57754,RP,14,Mike Salvagio,05/14/2006,23,USA,"6' 2""",200 lbs,Right,Right,20,20,Normal,High,Normal,Normal,Low,Low,Unknown,Durable,35,25,35,25,45,30,20,35,40,40,-,45,-,-,-,-,-,-,-,-,3,FB,88-90 Mph,Normal (3/4),Normal,45,40,20,20,35,35,45,35,35,35,20,40,45,50,Slot,Easy,Very High
58663,RP,6,Joe Sanders,04/11/2011,18,USA,"6' 1""",170 lbs,Right,Right,20,20,Low,High,Low,Low,High,Normal,Unknown,Normal,25,25,20,25,30,35,20,40,35,50,-,50,-,-,-,-,-,-,-,-,3,NEU,85-87 Mph,Normal (3/4),Normal,45,30,20,20,35,25,45,20,40,35,35,30,20,35,Slot,Extremely Hard,Very High
19996,SP,18,Christian Sankoh,06/23/2007,21,USA,"6' 5""",205 lbs,Left,Right,20,20,Normal,High,High,Normal,Low,Normal,Unknown,Normal,40,30,25,25,50,35,25,35,50,50,-,55,-,-,-,-,-,-,-,-,3,FB,90-92 Mph,Normal (3/4),Normal,45,50,20,20,30,30,45,25,60,30,30,25,20,35,Slot,Normal,Very High
57989,RP,18,Jose Sarabia,09/21/2010,18,USA,"6' 3""",180 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,30,25,25,45,35,20,55,45,40,55,-,-,-,-,-,-,-,-,-,3,NEU,84-86 Mph,Over the Top,Normal,45,35,20,20,30,30,60,20,25,30,35,25,20,25,Slot,Extremely Hard,Very High
57313,C,23,Jonathan Sarbaugh,01/01/2011,18,USA,"6' 4""",200 lbs,Switch,Right,20,20,High,Normal,Low,Normal,Normal,Low,Unknown,Normal,30,45,40,60,35,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,40,45,30,35,30,25,20,25,35,20,20,30,Slot,Normal,Very High
52338,SP,24,B.J. Schneberger,04/16/2007,22,USA,"6' 4""",205 lbs,Right,Right,20,20,High,Normal,Low,Normal,Normal,Normal,Unknown,Normal,30,30,20,25,40,35,35,45,50,30,-,-,50,-,-,-,-,-,-,-,3,FB,87-89 Mph,Normal (3/4),Normal,65,70,20,20,35,30,50,25,25,25,30,30,20,20,Slot,Normal,Very High
58717,SP,11,Mike Schooler,08/11/2007,21,USA,"6' 3""",200 lbs,Left,Right,20,20,Normal,High,Low,Normal,Low,Low,Unknown,Normal,25,30,25,25,25,45,20,45,60,60,-,50,-,-,-,-,-,-,-,-,3,NEU,93-95 Mph,Sidearm,Normal,45,50,20,25,40,30,55,20,30,30,50,30,20,20,Slot,Normal,Very High
57867,2B,20,Josh Schwarz,12/27/2007,21,USA,"6' 0""",185 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,50,30,40,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,55,40,60,40,55,35,55,45,50,Slot,Normal,Very High
58756,SP,12,Jon Scott,02/21/2007,22,USA,"6' 6""",205 lbs,Left,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,25,30,30,40,30,40,35,35,-,50,-,50,-,-,-,-,-,-,-,65,3,NEU,84-86 Mph,Normal (3/4),Normal,70,50,20,20,35,35,50,25,35,35,55,30,20,20,Slot,Extremely Hard,Very High
57793,CF,25,Dimitri Scovell,05/11/2010,19,CAN,"6' 2""",180 lbs,Switch,Right,20,20,High,High,Low,Normal,Normal,Normal,Unknown,Normal,35,45,40,40,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,45,35,35,35,55,55,50,65,60,50,Slot,Extremely Hard,Very High
57207,SP,26,Eric Seabert,05/19/2010,19,USA,"6' 5""",190 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,30,30,20,25,35,25,20,45,35,20,-,35,-,-,-,35,-,-,-,-,4,FB,84-86 Mph,Normal (3/4),Normal,65,50,20,20,20,30,40,30,25,25,30,30,20,20,Slot,Normal,Very High
57166,C,33,Gabe Senko,02/08/2011,18,USA,"6' 4""",200 lbs,Right,Right,20,20,Normal,High,High,Normal,High,Normal,Unknown,Normal,40,40,40,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,83-85 Mph,Normal (3/4),Normal,20,20,40,45,30,35,30,20,30,25,30,20,30,30,Slot,Extremely Hard,Very High
58069,SP,38,J.T. Sesta,02/02/2011,18,USA,"6' 5""",195 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,25,30,20,30,30,30,30,35,50,-,35,-,40,-,-,-,-,-,-,-,3,NEU,87-89 Mph,Normal (3/4),Normal,60,45,20,20,20,30,45,20,25,30,30,20,20,25,Slot,Extremely Hard,Very High
48348,LF,32,Jeremy Shannon,08/22/2006,22,USA,"6' 4""",220 lbs,Right,Right,20,20,Low,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,40,40,40,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,84-86 Mph,Normal (3/4),Normal,20,20,20,25,35,35,70,30,50,60,75,50,60,55,Slot,Very Easy,Very High
57362,2B,7,Tim Shaw,08/20/2010,18,USA,"6' 4""",205 lbs,Right,Right,20,20,Normal,Normal,High,Normal,High,Normal,Unknown,Durable,45,40,30,50,70,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Sidearm,Normal,20,20,25,20,30,45,40,55,50,45,40,35,55,40,Slot,Extremely Hard,Very High
58730,SP,2,Dave Sheehan,04/11/2007,22,USA,"6' 4""",200 lbs,Left,Right,20,20,High,High,Normal,Low,High,Normal,Unknown,Normal,30,30,25,25,35,35,25,30,55,25,55,-,-,-,-,-,-,-,-,-,3,NEU,88-90 Mph,Over the Top,Normal,55,65,20,20,40,30,40,35,30,40,30,25,20,25,Slot,Easy,Very High
58105,SP,8,Sean Sheesley,07/23/2007,21,USA,"6' 1""",180 lbs,Left,Left,20,20,Normal,High,Low,Low,Normal,High,Unknown,Normal,40,35,25,30,40,40,30,55,-,50,-,-,-,-,45,45,-,55,-,-,4,NEU,88-90 Mph,Over the Top,Normal,75,65,20,20,40,20,45,20,30,35,30,20,20,20,Slot,Easy,Very High
57838,RP,18,Mike Shelby,02/28/2007,22,USA,"5' 10""",165 lbs,Right,Left,20,20,Low,Normal,Low,Normal,Normal,Normal,Unknown,Normal,30,30,25,25,40,35,20,35,45,25,50,-,-,-,-,-,-,-,-,-,3,FB,86-88 Mph,Normal (3/4),Normal,35,70,20,20,30,35,50,20,55,35,35,25,20,25,Slot,Hard,Very High
53021,RP,44,Joe Shepard,06/12/2006,22,USA,"6' 2""",200 lbs,Left,Right,20,20,Low,Low,Normal,High,Low,Normal,Unknown,Durable,25,30,30,20,30,35,25,35,45,-,45,-,-,-,45,-,-,-,-,-,3,EX FB,90-92 Mph,Normal (3/4),Normal,40,35,20,20,40,35,55,35,25,30,35,25,20,20,Slot,Very Easy,Very High
57826,CF,5,Alex Shreve,06/08/2011,17,USA,"6' 2""",180 lbs,Left,Left,20,20,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,35,50,30,30,50,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,25,20,25,45,35,50,20,40,45,65,55,55,50,Slot,Extremely Hard,Very High
57292,SP,25,Jim Simon,09/16/2011,17,USA,"6' 6""",190 lbs,Left,Left,20,20,Low,High,Normal,Normal,Low,Normal,Unknown,Durable,30,30,30,20,35,50,25,40,55,-,65,65,-,-,-,-,-,-,-,-,3,NEU,88-90 Mph,Normal (3/4),Normal,45,60,20,20,20,25,45,20,40,20,25,20,20,35,Slot,Extremely Hard,Very High
57419,SP,16,Johnny Singer,10/18/2010,18,USA,"6' 4""",185 lbs,Right,Right,20,20,Normal,High,Low,Low,Normal,Normal,Unknown,Durable,30,25,20,25,35,40,35,45,45,45,55,-,-,-,-,45,-,-,-,-,4,NEU,87-89 Mph,Normal (3/4),Normal,60,65,20,20,20,30,50,25,30,30,40,20,20,20,$500k,Extremely Hard,Very High
58762,SP,36,Eric Sinks,12/16/2007,21,USA,"6' 7""",220 lbs,Switch,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Durable,30,30,20,25,35,35,25,45,50,30,-,50,-,-,45,-,-,-,-,-,4,FB,89-91 Mph,Normal (3/4),Normal,50,50,20,25,25,30,70,25,30,25,40,25,25,35,Slot,Easy,Very High
58682,2B,94,Dan Sinno,03/08/2007,22,USA,"6' 2""",200 lbs,Switch,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,35,40,25,45,50,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Sidearm,Normal,20,20,20,20,50,60,50,60,55,60,45,40,25,20,Slot,Normal,Very High
57953,CF,48,Isaiah Skipper,07/06/2010,18,USA,"6' 4""",190 lbs,Switch,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Durable,30,30,30,40,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,55,40,25,40,55,50,45,65,35,35,Impossible,Impossible,Very High
